GWD,W,Sa,TWL,P,T,Hu,ELE
-0.275955956,28.46001902,31.50356081,63.4894713,0,-2.6,36,0.04
-0.226123102,26.74377174,33.00698894,150.8984506,84,26.1,98,0.342
-1.099930836,17.64496405,27.41619949,47.68000811,0,1.2,50,0.986
-0.128746376,21.34530454,38.60555915,127.0838683,0,30.6,68,0.494
0.093058676,28.84597105,27.10686522,63.69037155,0,15.8,100,0.494
-0.128746376,24.00051721,39.68070862,142.0796635,0,26.8,76,0.494
0.146097662,28.35622014,27.37050727,88.75724153,0,12,63,0.687
-0.067942238,24.59255025,26.49279396,122.5485338,8,21.7,92,0.04
-0.922611054,14.88266561,13.51482728,101.2625215,0,25.2,80,0.986
0.376248208,27.50862533,21.55426512,141.0942289,0,17.4,90,0.494
-0.100794224,28.13556281,28.88399118,81.39168334,0,24.1,98,0.04
-0.04952953,27.57084008,21.95675156,62.72308331,0,13,23,0.04
-0.128746376,18.19562878,17.01066813,25.59273455,0,-6.6,50,0.494
0.32873369,23.6104989,11.98613627,76.84250923,0,25.2,85,0.559
-0.977705986,15.65102123,26.33776664,118.6730217,0,21.3,20,0.986
0.494,21.50019807,24.95701346,124.0621307,0,17.4,31,0.494
-0.140828829,28.27558582,22.61239002,139.3676614,0,32.1,73,0.04
-0.082751705,27.11358253,23.46728023,71.48689283,0,13.5,26,0.04
-0.763781933,19.43068947,30.9882769,92.7814008,0,20.2,100,0.986
-0.997070942,17.94111968,28.16302626,132.8555292,0,33.6,64,0.986
0.372161196,27.45583675,21.65839007,123.3130936,0,11.7,55,0.494
0.04,21.50019807,24.95701346,86.21074922,0,22.2,47,0.04
-1.085292961,20.18045655,32.38936148,74.27491882,0,0,71,0.986
-0.436092217,9.225955964,18.93397406,100.3758503,0,13.2,33,0.135
-0.128746376,18.68032465,37.46965752,107.3942978,0,-1.8,70,1.279
0.424667281,24.8986618,23.53200202,65.3324005,2,13.2,96,0.687
-0.489272582,23.60314872,16.3370167,77.13922665,0,2.1,48,0.342
0.308236154,27.61755473,22.1083326,95.47158402,0,-1.5,70,0.494
0.318110356,25.70402982,27.6635043,39.91569999,0,18.2,32,0.494
-1.075571996,19.92214658,30.73191505,103.9714058,0,5.4,61,0.986
0.231995117,19.5045074,18.11293545,67.95820176,0,1.2,47,0.559
0.431828504,24.35893371,20.0921659,125.207671,0,25.8,54,0.687
-0.128746376,22.70141197,36.72354598,120.3309877,97,29.7,75,0.494
-0.128746376,21.0755192,37.01746871,131.6777697,0,24,78,0.494
-0.264372502,27.31089396,29.70661492,106.1838832,0,8.8,100,0.04
-0.153357401,22.58732354,24.62650137,157.2669323,0,14.7,97,0.04
-0.462696742,11.20051874,17.56269882,100.6637548,12,8.6,92,0.135
-0.125615724,27.715592,28.81186135,72.70736177,0,23.3,100,0.04
-0.128746376,20.04321014,40.93990324,29.01006714,0,16.7,97,0.494
-0.084698676,28.36845832,20.02724295,102.0765905,0,7.8,95,0.04
-0.05186251,27.88465945,27.6047676,133.5399735,0,26,36,0.342
-0.485352564,20.04588163,20.86410454,89.62620356,0,22.1,75,0.135
0.401408475,25.64302885,26.29130772,112.0770143,1,21.3,100,0.687
-0.127482014,26.5842846,32.43380569,123.5549649,0,26.5,40,0.342
0.435727786,24.04447115,22.39613818,117.6948542,0,25.2,89,0.687
-0.128746376,9.725375761,15.60004882,134.3682834,0,21.3,20,0.494
0.049310976,27.77383607,28.4468143,120.3309877,97,29.7,75,0.687
-0.441762821,14.1581768,19.50961601,118.0398406,0,23.6,64,0.135
-0.132890036,27.82038424,28.25451913,67.91563056,0,4,34,0.04
-0.128746376,14.23610838,38.51442308,125.6601855,15,24.7,100,1.279
-0.56349441,22.4668602,36.61926697,76.4159347,0,29,86,0.135
0.07458906,25.87784447,29.0020024,106.4110665,0,29.2,39,0.559
-0.436035172,19.50558298,12.67645199,99.41673584,0,-0.6,22,0.342
0.346299679,25.87905487,27.58459681,144.2673859,0,27.4,65,0.559
0.367108262,24.58533654,23.87910005,94.86487057,0,23,96,0.687
0.166733778,25.76466788,24.26804921,123.8158152,0,7.5,56,0.687
-0.128746376,12.6504999,16.03243867,71.16898434,0,-1.7,49,0.494
0.264300123,29.02752207,21.55213602,141.9404776,3,22.4,92,0.494
0.186613277,20.40817345,21.5404297,98.08207277,0,7.2,56,0.559
-0.301045045,26.08984707,31.61632573,50.73355566,0,16.9,26,0.04
-0.893796818,15.15355765,31.20921251,83.80601959,0,1.6,52,0.986
-0.619377553,22.41289547,14.31604246,58.78131993,0,13.8,38,0.135
-0.252324324,27.72805677,30.92786253,78.57571877,0,4.5,17,0.04
-0.52398573,20.46655987,14.96495093,91.14247166,0,10.1,100,0.135
-0.536115108,22.91157405,23.13877791,137.5942437,0,19.4,41,0.342
-0.463053557,23.60313195,16.26492369,95.87586132,0,-5.2,89,0.342
0.171908907,21.65676516,15.98076538,160.2785086,0,31.7,74,0.687
-1.027894201,19.64487135,26.08264943,90.4824594,0,11,88,0.986
0.467516105,26.23798077,28.96843014,45.01918029,0,23.1,64,0.687
-0.106063593,28.36862605,19.52265773,75.47697498,0,10.3,89,0.04
-0.128746376,15.65456707,34.36497266,69.85637146,0,10.7,25,1.279
-0.173951571,26.85722855,27.38646254,58.73215273,0,-0.1,87,0.04
0.031150167,23.92767527,21.73947954,124.4853329,0,31.4,36,0.687
0.308318301,27.39926386,22.75137048,117.507018,0,9.7,46,0.494
-0.128746376,17.75948624,41.51121795,122.2926381,0,17.7,88,1.279
-0.128746376,14.10417006,30.7914413,118.0575025,0.1,12.3,100,1.279
-0.438076923,16.41285585,21.6037429,112.963233,0,26.8,49,0.135
0.308647395,27.34612043,22.0800009,98.68017149,0,6.8,40,0.494
-0.417083333,19.445001,22.31806268,46.65690781,0,14.2,39,0.135
-0.580705128,13.16970547,24.69224787,38.69476683,0,-1.2,56,0.135
-0.128746376,23.13457556,37.66137084,124.864483,0,32.2,57,0.494
-0.534346767,9.605768194,20.08960343,45.75436722,0,2.3,43,0.135
0.240713755,25.00466295,15.33159687,92.50584999,0,19,24,0.687
0.304494459,27.26962322,23.43694399,112.8103651,0,8.6,31,0.494
0.20090657,19.38763166,13.86785037,44.52955255,0,-0.9,70,0.559
0.404650075,22.63674614,15.23569709,80.89350007,0,20.9,35,0.559
-0.128746376,12.91496423,22.55573352,119.2884515,0,25.7,91,0.494
-0.128746376,8.795561691,15.82079579,47.63726665,0.9,2.6,91,0.494
0.559,21.50019807,24.95701346,118.9414573,0,23.2,50,0.559
0.245091493,28.08353393,27.12985473,98.22022614,0,23.1,95,0.494
-0.920424129,20.54689628,33.09001281,83.54848239,0,1.9,19,0.986
0.368893501,23.07228211,18.11812117,89.5211111,0.8,7.6,76,0.559
0.350457821,19.39759474,19.55157212,32.1092881,0,-6.1,19,0.559
-0.397985612,23.0212389,20.68883534,70.27581256,0,17.2,27,0.342
-0.474244604,23.11674833,15.97619497,86.54067069,0,2.6,76,0.342
0.189439737,25.45983532,28.65372072,134.2609287,0,23.3,93,0.494
-0.128746376,9.345265721,16.53693705,136.7050588,0,12.2,53,0.494
-0.374644285,23.71447376,14.24140846,122.6375448,0,9.7,67,0.342
-0.423821307,19.28621638,18.11500533,76.18317724,3,20.4,100,0.135
0.478617776,25.1695529,20.2764977,126.1582792,0,31.4,50,0.687
-0.539476072,9.495621373,17.77962472,103.2880472,2,11.6,90,0.135
0.336036105,27.45785738,22.11394428,76.3390586,0,-1.5,15,0.494
0.341481766,24.28485577,26.37489127,107.1419054,0,31,61,0.687
-0.313640368,27.94429974,31.47623326,93.52468504,0,10.5,70,0.342
-0.4,21.50019807,24.95701346,103.2335741,0,18.6,67,0.986
-0.520128205,20.31055901,21.88506292,110.6395838,0,9.1,53,0.135
-0.128746376,15.6647051,30.47524934,96.46465781,0,18.8,25,1.279
-0.128746376,19.12913221,29.97558768,159.3193962,0,32.1,62,0.494
-0.128746376,17.99346343,42.06057404,58.86672501,0,30.4,52,0.494
-0.128746376,14.09741639,16.95811053,108.9742442,0,19.7,82,0.494
0.282385767,25.79162508,15.69224604,77.6592101,0,15.5,90,0.687
-0.128746376,17.4970204,32.63592832,110.1136384,0,6.2,54,1.279
-0.196410871,28.76758771,33.42817071,82.92532943,0,25.7,59,0.04
-0.391173408,28.93130615,29.18748944,134.6858269,0,7.3,100,0.342
-0.552339744,20.21016107,22.74642881,135.2847948,0,30.2,70,0.135
-1.127329077,15.54289147,27.03820925,52.31956412,0,21.4,33,0.986
0.017687141,28.63679962,32.91843925,95.87586132,0,12.2,86,0.687
-0.128746376,17.48934538,41.69551282,76.75497229,0.1,23.6,62,1.279
-0.212452452,26.38336485,29.81333221,80.99970246,0,7.9,30,0.04
-0.128746376,19.90824653,31.05021363,61.66864358,0,15.5,51,1.279
-1.023441685,16.03207837,18.83781346,120.4780876,0,22.8,37,0.986
-0.452981615,20.53464899,12.53430201,20.83800017,0,3.5,15,0.342
-0.554583333,19.18166585,21.99012232,118.7313252,0,30.7,67,0.135
0.238471333,24.60024607,28.46397865,111.6059656,0,15.1,74,0.494
-0.128746376,23.92299942,40.42579611,53.24552658,0,1.7,29,1.279
0.345080443,26.25991567,19.52973824,86.59259193,0,5.3,43,0.494
0.494,21.50019807,24.95701346,115.4683453,0,9.3,75,0.494
-1.093006035,17.83726182,27.31198808,89.44823484,0,-10.6,86,0.986
-0.128746376,9.170889936,28.74359566,117.6948542,0,25.2,89,1.279
0.04,21.50019807,24.95701346,91.59198777,0,6.5,83,0.04
-0.832059436,20.51238774,31.27765594,90.08229814,0,17.8,98,0.986
-0.128746376,16.31030518,13.67836331,100.9733723,0,6.9,70,0.494
0.149971704,25.71686023,25.56433818,124.973367,0,26.4,36,0.559
-0.242861711,28.41483115,34.57723751,98.64125109,0,5.6,100,0.04
-0.128746376,14.10411665,32.18551978,139.1702084,0,28.2,72,1.279
-0.128746376,12.7795356,20.42214176,133.9125757,0,31.1,55,0.494
-0.858108182,18.30136867,14.02419603,77.80829575,0,24,87,0.986
-0.190791367,26.58278189,32.21545601,127.1437758,0,28.5,81,0.342
-0.033065601,26.52971418,14.23614495,147.5780104,0.4,21.2,92,0.342
-0.128746376,17.16499781,41.69551282,111.5337968,0,18.3,100,1.279
-0.133646209,23.34744245,27.79153352,153.5580277,0,36.1,23,0.04
-0.512779516,20.46655987,15.06909674,54.22382199,0,8.3,100,0.135
-0.278071974,27.56317554,31.50120203,107.2948631,0,-6.9,18,0.04
0.225904924,27.72742119,22.16299559,124.4685964,0,14.5,56,0.494
0.335404532,22.47445402,16.17236387,139.0598419,0,17.1,73,0.559
0.201276183,28.85817308,32.85733142,139.5835959,0,6,100,0.687
-0.128746376,18.76580241,41.11476066,73.16639737,0,12.6,31,1.279
-0.582948718,17.22700862,23.18114754,82.60102671,0.8,3.4,95,0.135
-0.112512513,27.83096335,25.06725445,128.2535695,0,30.9,69,0.04
0.355117158,28.78459837,21.66615104,96.45418327,0,21.5,49,0.494
0.460498318,22.79903827,14.69540719,114.9476414,0,28.9,62,0.559
-0.241740347,28.27558582,23.5038187,76.68156336,0,2.6,90,0.04
-0.128746376,9.929345798,14.81067293,92.22158303,0,0.9,93,0.494
-0.128746376,15.15176492,14.5042514,99.32162057,0,9.2,50,0.494
-0.128746376,13.53942995,30.26987656,74.35391209,0,28.2,74,1.279
0.441052594,26.46634615,23.27049518,55.45366864,1,20.3,100,0.687
-0.370045427,12.37100483,17.92260281,105.0624838,0,22.7,35,0.135
0.309348772,26.75283741,22.48892904,73.05827033,0,-1.7,30,0.494
-0.243476171,24.94605415,31.4048538,123.3247029,0,18.3,100,0.342
-0.128746376,17.01800136,16.17736823,117.3192968,0,-3.7,25,0.494
-0.128746376,8.523848175,16.74894309,85.38860183,0,22.9,10,0.494
-0.108036036,24.30517769,24.52077853,84.69366865,0,5.5,69,0.04
-0.128746376,10.12615258,16.9693174,54.60100461,0,19,32,0.494
-0.527339744,20.78516726,23.12036852,104.6325879,0,11.3,83,0.135
-0.128746376,21.50019807,24.95701346,36.90336087,0,14.2,68,1.279
-0.43971223,23.82136863,12.51228641,80.29639058,0,14.6,52,0.342
0.559,21.50019807,24.95701346,121.9970064,0,14.8,52,0.559
-1.109995097,18.14294168,27.5960789,100.2798126,0,-4.6,79,0.986
-0.967763342,18.76701877,23.89095703,121.9967222,0,25.4,55,0.986
-0.556898481,24.41938716,19.84939892,68.27581249,0,-2.9,67,0.342
-1.254693627,17.96379656,28.24456272,64.29320094,0,15.3,50,0.986
-0.505899281,23.9321048,19.9528056,95.7341471,0,-2.9,81,0.342
-0.128746376,19.76184744,38.76747446,64.68424953,0,7,61,1.279
-0.128746376,24.24771409,41.86781494,39.92821215,0,-0.9,45,1.279
-0.385726872,24.78294961,31.11353981,39.91569999,0,27.2,42,0.342
-0.378461538,15.57403326,22.6035366,92.22158303,0,0.9,93,0.135
0.559,21.50019807,24.95701346,113.9319004,0,24.5,69,0.559
0.135,21.50019807,24.95701346,115.4683453,0,9.3,75,0.135
-0.128746376,20.58889312,38.38671947,100.7582516,0,20.6,100,0.494
-0.128746376,12.7978572,14.37665798,115.9403548,0,8.6,94,0.494
-0.257617906,28.41523164,33.78401891,106.5419627,0.5,12.3,100,0.04
-0.128746376,16.1492091,30.47428113,88.81843751,0,10.6,21,1.279
-0.075243805,28.76466749,33.42817071,85.86475704,0,17.4,76,0.04
0.364388869,24.45445378,22.17712988,64.9597699,0,16.3,52,0.687
0.297755744,28.21283376,21.1217461,132.8956209,0,13.6,56,0.494
0.281276035,20.61520084,17.82742557,49.16264851,0.6,0.7,88,0.559
0.46216863,21.71709076,15.55718035,67.44622669,0,12.6,52,0.559
-1.043486939,21.20770218,23.42102702,70.29074578,0,17.7,100,0.986
0.316221484,22.763825,20.37735703,26.09015932,0,6.6,31,0.687
-0.515,19.18149038,22.30980503,95.08217546,0,24.8,100,0.135
-0.128746376,16.0629841,37.83333333,120.7228633,0,28.3,90,1.279
-0.439072742,23.65999198,13.7371575,76.81367862,0,4.2,45,0.342
-0.082751705,27.11358253,23.46728023,71.48689283,0,13.5,26,0.04
-0.296466827,27.66910425,27.3895338,115.54891,0.1,17,100,0.342
-0.836017494,20.89140988,26.73339584,87.70536511,0,-3.5,79,0.986
-0.183927928,28.47987182,25.14392668,124.6236991,0,25.4,100,0.04
-0.128746376,9.465526418,28.38289155,120.635243,0,30.6,72,1.279
0.220266871,24.85576923,25.14979696,71.87846699,0.1,24.8,66,0.687
-0.425323741,23.76757114,12.58404577,87.75843636,0,14.2,56,0.342
-0.128746376,17.76449201,27.92447219,100.5246315,3,24.7,80,0.494
-0.440351719,20.25981338,13.82702042,43.48404187,0,6.6,48,0.342
-0.128746376,11.06891278,14.94692657,84.69366865,0,5.5,69,0.494
-0.019504948,28.74487624,32.91852543,87.47822231,0,9.9,100,0.687
0.341451753,22.25806452,13.86327476,99.19054954,0,20.7,100,0.559
-0.115971223,26.86566817,15.09781198,93.37051793,0,25.8,42,0.342
0.329359563,25.77073317,18.33472838,124.2925164,0,13.8,23,0.494
-0.436834532,21.61673827,13.18436779,25.45993749,0,2,75,0.342
-0.128746376,19.50190241,38.96220547,67.18206175,0,14.9,35,0.494
-0.128746376,13.07988605,37.23766575,130.4302413,0,8.3,60,1.279
-0.547371795,20.21017785,22.74649591,163.2052164,0.2,27.9,80,0.135
-0.109701702,28.27558582,26.29595526,153.5580277,0,29.3,70,0.04
-1.010761087,20.45078094,32.25907183,71.41871902,0,17.8,43,0.986
-0.128746376,21.50019807,24.95701346,60.9263946,1,11.2,96,1.279
-0.128746376,17.17488507,42.60897436,89.6751955,0,19.4,26,1.279
0.504872696,28.45552885,27.8709828,97.70181774,2,23.2,93,0.687
-0.128746376,15.60021196,38.41025641,120.4599486,0,27,84,1.279
0.234845984,26.09727207,24.91818574,107.9531318,0,10.6,21,0.687
-0.128746376,16.7492243,30.32294088,107.4165049,0,25.4,94,1.279
-1.004808447,21.08145041,23.42129325,132.9808362,0.5,22.3,100,0.986
-0.128746376,9.176009595,13.01082411,68.60195357,0,17.2,18,0.494
0.398719283,24.85576923,25.54062311,88.35862274,0,21,66,0.687
-0.548048481,18.85327333,18.3302966,127.2683706,0,18,72,0.135
-0.125270056,28.59933253,29.32540422,128.0022971,0,28.7,58,0.342
-0.128746376,19.82731665,42.6375307,106.5419627,0.5,12.3,100,0.494
-0.204843236,28.37172041,18.6138262,102.9217365,0,7.3,86,0.04
-0.781464258,19.4305735,30.91589857,104.0832947,0,13.9,100,0.986
-0.413013589,23.45361611,21.75400603,89.6751955,0,19.4,26,0.342
-0.128746376,24.37946643,39.82526585,137.8467176,0,26.5,86,0.494
-0.274244604,19.18000152,14.0456916,16.30737462,0,-7.3,90,0.342
-0.394308553,27.66987238,25.44344255,79.81362239,0,20.6,52,0.342
-0.105899281,27.33742361,32.7887505,149.5355656,0.4,25.3,95,0.342
-0.533108974,20.78528419,23.98557981,106.2790239,0,19.4,18,0.135
-0.880600469,19.65138803,28.89454246,63.10128106,0,3.2,62,0.986
-0.094223827,23.29317818,27.93598232,113.6285704,0,34.2,23,0.04
-0.019133574,26.43388019,27.12123016,112.2108821,7,24.8,90,0.04
-0.128746376,15.4948952,15.24184562,63.93469348,0,-4.7,64,0.494
0.503083087,24.47716346,24.27493906,150.5434183,0,26,70,0.687
-0.441762821,18.35245684,24.92637042,150.830377,0,25.6,100,0.135
-0.128746376,17.69636064,40.28159423,120.2707417,0,8.9,52,1.279
0.290099682,28.61778846,37.97086951,142.4983971,0,6.4,100,0.687
-0.993588109,19.15417431,29.17224454,117.7386758,0,26.1,90,0.986
-0.021158411,27.67905336,27.62685667,153.5488684,0,28.8,60,0.342
-0.340395782,12.95315424,15.83124159,101.9589618,0,21.5,42,0.135
0.04,21.50019807,24.95701346,123.5925914,0,27.6,47,0.04
0.076506077,20.26232753,17.96939143,106.2020228,0,7.6,51,0.559
-0.128746376,12.53457269,28.37332258,89.56337442,0,15.5,100,1.279
-0.128746376,13.61694032,22.1545134,149.8834607,0,33.6,67,0.494
-0.128746376,16.10587702,13.27759956,89.6751955,0,19.4,26,0.494
-0.866260691,8.838119286,12.3137502,103.2066616,8,22.3,100,0.986
0.261020351,25.27686578,24.99096131,46.36188167,0,0,96,0.687
0.077531657,19.8198949,22.55426512,137.5942437,0,2.8,100,0.559
-0.865488311,18.30131018,14.09669603,66.44194674,0,19.8,95,0.986
-0.128746376,9.906255947,17.11807488,51.36121665,0,3.5,72,0.494
0.300203725,23.14994193,28.56948338,84.05807479,0,24.7,88,0.559
-0.569332579,10.25467878,21.38794312,69.15094822,0,-5.4,48,0.135
0.123441508,18.04357658,19.33791553,43.6024281,0,18.5,65,0.559
0.013718412,27.71679383,24.55620116,141.8771287,0,24.9,100,0.04
-0.128746376,8.088025592,13.63065358,63.51082344,0,11.5,33,0.494
0.250328628,24.95059213,15.33159687,67.90734824,0,17.2,29,0.687
-0.144764189,28.57488933,33.67661791,64.9597699,9,16.4,98,0.04
-0.128746376,16.85226282,36.89344966,58.11904313,0.3,12.8,100,1.279
0.140320734,28.20595435,27.58684395,54.42827733,0,13.2,44,0.687
-0.916100679,20.73279253,23.27745289,137.5942437,1,14.7,100,0.986
-0.226710373,28.37172041,22.42227026,94.51862954,0,6.9,70,0.04
-0.507788462,13.44019235,23.17816706,112.3315692,0,-6.7,81,0.135
0.246439015,27.71153607,20.68455381,117.746424,0,26.8,92,0.494
-1.109645923,19.27336804,28.88170836,68.26856818,0,11.6,50,0.986
-0.128746376,11.88376089,19.05148223,135.5090514,0,19.9,62,0.494
0.206870731,27.17706897,29.07408891,116.4606193,0,30.4,75,0.559
0.324324679,27.45629672,23.64044147,96.17563222,0,11.2,28,0.494
-0.075035971,28.76490134,33.28391104,45.01918029,0.3,13.4,100,0.04
-0.128746376,21.50019807,24.95701346,94.83631793,0,17.3,37,1.279
-0.886544743,19.27874087,27.59395379,152.6627227,0,28.2,46,0.986
-0.819996941,20.86774758,30.61419558,78.9456869,0,12.6,85,0.986
0.334634054,14.69332623,15.40639145,87.43232779,0,4.3,69,0.559
-0.542939121,9.659102137,18.71873974,80.40444964,0,6.7,32,0.135
0.240064299,18.80240069,18.90330915,45.34055037,0,-7,71,0.559
0.559,21.50019807,24.95701346,130.8793287,3,19.9,59,0.559
-0.795911035,20.40422443,31.2775888,75.62413833,0,25.7,45,0.986
-0.128746376,11.57001438,16.67861899,53.41834934,0,15.1,46,0.494
0.056376895,29.10456731,34.03090213,68.36635996,2,15.6,100,0.687
0.494,21.50019807,24.95701346,130.5549571,0,26.9,28,0.494
-0.034568464,28.79873474,33.41421537,37.98848156,0,16.1,58,0.687
0.31448468,26.74637716,19.01796608,91.73038073,0,3.1,81,0.494
-0.157693694,28.58802323,20.97157101,95.47602738,0,21.8,70,0.04
0.164082928,20.63133101,22.15378454,66.72301418,3,15.9,100,0.559
-0.560668342,16.60479264,17.53380786,70.29074578,0,8.6,100,0.135
0.35095883,22.74494089,15.74016978,86.30245124,0,10.6,41,0.559
-0.128746376,14.10405817,32.25779111,122.4680914,0,30.8,63,1.279
0.215188568,27.6695882,22.92766299,80.9099811,0,17.4,38,0.494
-0.128746376,16.52808923,35.70699583,110.2248665,0,1.6,58,1.279
0.464950719,26.09975962,28.93632696,67.44622669,0,22.6,65,0.687
-0.21390991,26.25132623,29.81351099,78.2734638,0,23.7,15,0.04
0.05781799,29.10456731,34.3919281,53.30008453,0,16,36,0.687
-0.139032958,28.59861532,29.7288829,56.76039435,0,25.7,56,0.342
0.076016874,27.33755449,29.79495394,134.6858269,0,27,78,0.559
-0.128746376,10.20023308,16.58121942,117.7009205,0,0.8,49,0.494
0.383727104,22.37828091,14.58288271,129.5851654,2,22.4,100,0.559
-0.152739238,26.86828078,31.89569371,163.166237,7,25.3,98,0.342
-0.128746376,15.1625498,37.6150596,62.33535454,0,18.5,39,1.279
-0.53323741,20.94975564,14.33066096,67.91563056,0,4,34,0.342
-0.4882499,27.39130435,28.0168794,89.70610099,0,8.3,63,0.342
-0.128746376,17.38255948,33.98727982,59.32578761,0,-1.5,15,1.279
0.320421462,27.45517812,21.87270701,62.55382826,0,16.1,42,0.494
-0.128746376,21.50019807,24.95701346,58.75925586,0,19.3,28,0.494
0.448898125,24.31490385,26.19826908,123.8158152,0,25.5,76,0.687
-0.855459882,20.89109266,26.44514592,59.42810894,0,2.6,39,0.986
-0.128746376,7.765907243,17.68625389,51.24646066,0,10.8,26,0.494
-0.493402656,22.31610448,34.97696775,107.4544945,0,24.1,87,0.135
-0.4,21.50019807,24.95701346,121.629621,0,19.8,28,0.986
-0.128746376,17.44299502,32.63595068,67.52483148,1,0.7,63,1.279
0.166827231,18.95415433,18.11389148,40.98188785,0,13.2,38,0.559
-0.177321712,28.81404323,22.33633767,75.2850866,0,5.5,61,0.04
